web-scraper-order,web-scraper-start-url,product-category,product-category-href,product-url,product-url-href,product-name,product-price,product-img-src,product-description-long-ul,product-allergens,product-size,product-nutrition,product-flavour
"1578500508-360","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Kirsch-Cola / 1 l Flasche","15,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038203_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: E330; Aroma, Süßungsmittel: E952 , E950, E954 ; Natriumchlorid, Farbstoffe: E150c, E129; Fruktose, Magnesiumoxid, Verdickungsmittel: E415; Konservierungsstoff: E202; Vitamin E, Niacin, Emulgator: E471; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3.

E129: Kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert247kJ 57kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,9g    davon Zucker1,1g Eiweiß0g Salz1,5g Ballaststoffe0g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167pro Portion (15 ml)% NRVBrennwert37kJ 9kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,3g    davon Zucker0,2g Eiweiß0g Salz0,23g Biotin12,5µg25Chrom10µg25Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Kirsch-Cola | 1 l Flasche"
"1578500588-409","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-32-Protein-Bar.html","Weider
 32% Protein Bar Banane / 60 g Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030807_1.jpg","Riegel mit Kohlenhydraten und Eiweiß","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Milcheiweiß¹, Glukosesirup, 20% Vollmilchschokolade (Zucker, Kakaobutter, Vollmilchpulver¹, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Fruktosesirup, Palmfett, Kollagenhydrolysat, Dextrose, 0,3% Bananenflocken, Aroma, Salz, Eiklarpulver. 
Kann Spuren von Gluten, Erdnüssen und anderen Schalenfrüchten enthalten.


¹Enthält Laktose.","60 g","Nährwertangabenpro 100 gBrennwert1687kJ400kcalFett10,1g   davon gesättigte Fettsäuren6,3gKohlenhydrate45g   davon Zucker29gEiweiß32gSalz0,23gpro 60 gBrennwert1012kJ240kcalFett6g   davon gesättigte Fettsäuren3,8gKohlenhydrate27g   davon Zucker17gEiweiß19gSalz0,14g","Banane | 60 g Riegel"
"1578500588-413","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-32-Protein-Bar.html","Weider
 32% Protein Bar Vanille / 60 g Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030817_1.jpg","Riegel mit Kohlenhydraten und Eiweiß","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Milcheiweiß¹, Glukosesirup, Fruktosesirup, 20% Vollmilchschokolade (Zucker, Kakaobutter, Vollmilchpulver¹, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Mandelpaste, Kollagenhydrolysat, Aroma.
Kann Spuren von Ei, Gluten, Erdnüssen und anderen Schalenfrüchten enthalten.


¹Enthält Laktose.","60 g","Nährwertangabenpro 100 gBrennwert1653kJ392kcalFett10,2g   davon gesättigte Fettsäuren2,1gKohlenhydrate43g   davon Zucker31gEiweiß32gSalz0,16gpro 60 gBrennwert992kJ235kcalFett6,1g   davon gesättigte Fettsäuren1,3gKohlenhydrate26g   davon Zucker19gEiweiß19gSalz0,09g","Vanille | 60 g Riegel"
"1578500546-381","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Protein-Cookie.html","Weider
 Protein Cookie All American Cookie Dough / 90 g","2,20","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032007_1.jpg","Veganer Cookie mit Eiweiß und Schokoladenstückchen. Cookie-Schokoteig 
Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Weizeneiweiß, Weizenmehl, Kokosöl, Rohrzucker, Glukosesirup, 6% Zartbitterschokolade (Zucker, Kakaomasse, Kakaobutter, Emulgator: Soja-Lecithine), Emulgator: Soja-Lecithine; Feuchthaltemittel: Glycerin; Fruktose, Kakaopulver, Backtriebmittel:
Natriumcarbonat; Aroma, Salz, Zimt, Zitronenöl. 
Im Herstellungsbetrieb werden auch Milch, Laktose, Ei und Schalenfrüchte verarbeitet. Kreuzkontaminationen können daher nicht
ausgeschlossen werden.","90 g pro Cookie","Nährwertangabenpro 100 gBrennwert1912kJ456kcalFett21g   davon gesättigte Fettsäuren14gKohlenhydrate44g   davon Zucker21gEiweiß24gSalz0,69gpro 90 gBrennwert1721kJ411kcalFett19g   davon gesättigte Fettsäuren12gKohlenhydrate40g   davon Zucker19gEiweiß22gSalz0,62g","All American Cookie Dough | 90 g"
"1578500508-353","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Melone / 1 l Flasche","14,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038123_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Natriumchlorid, Fruktose, Magnesiumoxid, Verdickungsmittel: Xanthan; Konservierungsstoff: Kaliumsorbat; Farbstoffe: E104, E131; Vitamin E, Niacin, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3. 
E104: Kann die Aktivität
und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert223kJ 52kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,5g    davon Zucker1,1g Eiweiß0g Salz1,6g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167pro Portion (15 ml)% NRVBrennwert33kJ 8kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,2g    davon Zucker0,2g Eiweiß0g Salz0,24g Biotin12,5µg25Chrom10µg25Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Melone | 1 l Flasche"
"1578500486-342","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Low-Carb-Protein-Shake.html","Weider
 Low Carb* Protein Shake Vanille / 250 ml Dose","2,19","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038953_1.jpg","Fertiggetränk mit Magermilchretentat und Proteinzusatz. Mit Süßungsmitteln. Wärmebehandelt (sterilisiert).","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Magermilchretentat¹,
Milcheiweiß¹, Aroma, Süßungsmittel: E952, E950, E954; Farbstoffe: Riboflavin, Beta-Carotin; Stabilisator: Carrageen.   


¹Enthält Laktose.","null","Nährwertangabenpro 100 mlBrennwert235kJ55kcalFett0,1g   davon gesättigte Fettsäuren0,1gKohlenhydrate3,6g   davon Zucker3,6gEiweiß10gSalz0,1gpro 250 mlBrennwert587kJ138kcalFett0,3g   davon gesättigte Fettsäuren0,3gKohlenhydrate9g   davon Zucker9gEiweiß25gSalz0,25g","Vanille | 250 ml Dose"
"1578500843-496","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Premium-Whey.html","Weider
 Premium Whey","18,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030055_1.jpg","Nahrungsergänzungsmittel mit L-Glutamin, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Proteingetränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Dose á 2,3 kg = 76 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500755-461","https://www.weidershop.de/","Aminosäuren","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/","Details","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/Weider-BCAA-RTD-zzgl-EINWEGpfand.html","Weider
 BCAA RTD zzgl. Pfand Mexico-Feige  / 250 ml Dose","1,59","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031633_1.jpg","Nahrungsergänzungsmittel. Fertiggetränk mit verzweigtkettigen Aminosäuren, 
L-Alanyl-L-Glutamin, Koffein (Geschmack Cola) und Vitaminen. Mit Süßungsmittel. 
Erhältlich in verschiedenen Geschmackssorten.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, 0,6% L-Leucin, Kohlensäure, 0,3% L-Isoleucin, 0,3% L-Valin, Säuerungsmittel: E330; 0,12% L-Alanyl-L-Glutamin (Sustamine®), Aroma, Süßungsmittel: E955; Niacin, Vitamin B6.","250 ml in einer Dose.","Nährwertangabenpro 250 ml% NRVNiacin8mg50Vitamin B60,7mg50pro 250 ml% NRVL-Alanyl-L-Glutamin (Sustamine®)300mg L-Isoleucin750mg L-Leucin1500mg L-Valin750mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Mexico-Feige  | 250 ml Dose"
"1578500553-384","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Low-Carb-High-Protein-Bar.html","Weider
 Low Carb High Protein Bar","2,00","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032147_1.jpg","Riegel mit Eiweiß und Vollmilchschokoladenüberzug. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","50 g oder 100 g","Nährwertangaben","Größe Bitte auswählen"
"1578500758-463","https://www.weidershop.de/","Aminosäuren","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/","Details","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/Weider-Amino-Essential.html","Weider
 Amino Essential","29,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/VWDAMNSSNT_1.jpg","Nahrungsergänzungsmittel. Kapseln mit allen essentiellen
Aminosäuren 
  zum Schlucken.","Zutaten: Bitte wähle zuerst eine Variante.","Dose á 204 Kapseln = 260 g = 34 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500812-473","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Vegan-Protein.html","Weider
 Vegan Protein","29,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/VWDVGNPRTN_1.jpg","Proteinpulver zur Herstellung eines Getränkes auf Basis von pflanzlichem 
Eiweiß. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","750 g = 25 Portionen","Nährwertangaben","Geschmack Bitte auswählen"
"1578500495-347","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-L-Carnitine-Water-zzgl-EINWEGpfand.html","Weider
 L-Carnitine Water zzgl. Pfand Orange / 500 ml Flasche","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038723_1.jpg","Erfrischungsgetränk mit 1.000 mg L-Carnitine pro Flasche. 
Mit Cholin 
  und Süßungsmitteln. Kalorienfrei.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; 0,2% L-Carnitine, Aroma,
Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Cholinchlorid","500 ml","Nährwertangabenpro 100 mlBrennwert6kJ1kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz< 0,01gCholin16,5mgL-Carnitin200mgpro 500 mlBrennwert30kJ7kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz0,04gCholin82,5mgL-Carnitin1000mg","Orange | 500 ml Flasche"
"1578500837-491","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030095_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500553-386","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Low-Carb-High-Protein-Bar.html","Weider
 Low Carb High Protein Bar","2,00","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032177_1.jpg","Riegel mit Eiweiß und Vollmilchschokoladenüberzug. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","50 g oder 100 g","Nährwertangaben","Größe Bitte auswählen"
"1578500837-489","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030215_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500486-343","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Low-Carb-Protein-Shake.html","Weider
 Low Carb* Protein Shake Erdbeere / 250 ml Dose","2,19","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038973_1.jpg","Fertiggetränk mit Magermilchretentat und Proteinzusatz. Mit Süßungsmitteln. Wärmebehandelt (sterilisiert).","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Magermilchretentat¹,
Milcheiweiß¹, Aroma, Süßungsmittel: E952, E950, E954; Stabilisator: Carrageen: Echtes Karmin.   


¹Enthält Laktose.","null","Nährwertangabenpro 100 mlBrennwert257kJ61kcalFett0,1g   davon gesättigte Fettsäuren0,1gKohlenhydrate4,9g   davon Zucker4,8gEiweiß10gSalz0,1gpro 250 mlBrennwert643kJ151kcalFett0,3g   davon gesättigte Fettsäuren0,3gKohlenhydrate12g   davon Zucker12gEiweiß25gSalz0,25g","Erdbeere | 250 ml Dose"
"1578500718-442","https://www.weidershop.de/","Kohlenhydrate / Weight Gainer","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/","Details","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/Weider-Mega-Mass-2000.html","Weider
 Mega Mass® 2000","33,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032802_1.jpg","Pulver zur Herstellung eines Getränkes mit Kohlenhydraten, Eiweiß, 
  Mineralstoffen und Vitaminen.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500837-488","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030195_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500508-359","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Erdbeere / 1 l Flasche","14,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038193_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Natriumchlorid, Farbstoffe: E150c, E129; Fruktose, Magnesiumoxid, Verdickungsmittel: Xanthan; Konservierungsstoff: Kaliumsorbat; Vitamin E, Niacin, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3. 
E129: Kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert218kJ 0kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,9g    davon Zucker1,1g Eiweiß0g Salz1,5g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Selen91,6g167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167pro Portion (15 ml)% NRVBrennwert33kJ 8kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,3g    davon Zucker0,2g Eiweiß0g Salz0,23g Biotin12,5µg25Chrom10µg25Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Erdbeere | 1 l Flasche"
"1578500718-443","https://www.weidershop.de/","Kohlenhydrate / Weight Gainer","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/","Details","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/Weider-Mega-Mass-2000.html","Weider
 Mega Mass® 2000","33,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032822_1.jpg","Pulver zur Herstellung eines Getränkes mit Kohlenhydraten, Eiweiß, 
  Mineralstoffen und Vitaminen.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500495-346","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-L-Carnitine-Water-zzgl-EINWEGpfand.html","Weider
 L-Carnitine Water zzgl. Pfand Mexico-Feige / 500 ml Flasche","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038703_1.jpg","Erfrischungsgetränk mit 1.000 mg L-Carnitine pro Flasche. 
Mit Cholin 
  und Süßungsmitteln. Kalorienfrei.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; 0,2% L-Carnitine, Aroma, Süßungsmittel:
Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Cholinchlorid","500 ml","Nährwertangabenpro 100 mlBrennwert8kJ2kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz< 0,01gCholin16,5mgL-Carnitin200mgpro 500 mlBrennwert38kJ9kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz0,05gCholin82,5mgL-Carnitin1000mg","Mexico-Feige | 500 ml Flasche"
"1578500837-484","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030145_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500837-487","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030185_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500478-339","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Protein-Low-Carb-RTD.html","Weider
 Protein Low Carb* RTD Vanille / 330 ml","2,69","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030333_1.jpg","Milchmischgetränk aus Magermilch mit Zusatz von Milcheiweiß und 
Süßungsmitteln. Ultrahocherhitzt.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    75% Magermilch¹, Wasser, Milcheiweiß¹ (6,2% Calciumcaseinat¹, 0,25% Milcheiweißisolat¹, 0,25% Molkeneiweißkonzentrat¹, 0,1% Molkeneiweißhydrolysat¹),
Stabilisatoren: E460, E466, E452, E407; Aroma, Salz, Süßungsmittel: Sucralose, Acesulfam-K; Farbstoff: Beta-Carotin. ¹ Enthält Laktose","330 ml","Nährwertangabenpro 100 mlBrennwert228kJ54kcalFett0,1g   davon gesättigte Fettsäuren<0,1gKohlenhydrate3,9g   davon Zucker3,9gEiweiß9,1gSalz0,25gpro 330 mlBrennwert1140kJ178kcalFett0,4g   davon gesättigte Fettsäuren0,3gKohlenhydrate13g   davon Zucker13gEiweiß30gSalz0,31g","Vanille | 330 ml"
